Date,Open,High,Low,Close,Volume
7/15/2020 16:00:00,1523.13,1535.33,1498,1513.64,1610684
7/16/2020 16:00:00,1500,1518.69,1486.31,1518,1519345
7/17/2020 16:00:00,1521.62,1523.44,1498.42,1515.55,1457010
7/20/2020 16:00:00,1515.26,1570.29,1503.6,1565.72,1557252
7/21/2020 16:00:00,1586.99,1586.99,1554.28,1558.42,1218645
7/22/2020 16:00:00,1560.5,1570,1546.1,1568.49,931985
7/23/2020 16:00:00,1566.97,1571.87,1507.39,1515.68,1627634
7/24/2020 16:00:00,1498.93,1517.64,1488.4,1511.87,1544404
7/27/2020 16:00:00,1515.6,1540.97,1515.21,1530.2,1245980
7/28/2020 16:00:00,1525.18,1526.48,1497.66,1500.34,1702174
7/29/2020 16:00:00,1506.32,1531.25,1501.33,1522.02,1106534
7/30/2020 16:00:00,1497,1537.87,1492.22,1531.45,1671396
7/31/2020 16:00:00,1505.01,1508.95,1454.03,1482.96,3429036
8/3/2020 16:00:00,1486.64,1490.47,1465.64,1474.45,2331514
8/4/2020 16:00:00,1476.57,1485.56,1458.65,1464.97,1903489
8/5/2020 16:00:00,1469.3,1482.41,1463.46,1473.61,1979957
8/6/2020 16:00:00,1471.75,1502.39,1466,1500.1,1995368
8/7/2020 16:00:00,1500,1516.85,1481.64,1494.49,1577826
8/10/2020 16:00:00,1487.18,1504.08,1473.08,1496.1,1289530
8/11/2020 16:00:00,1492.44,1510,1478,1480.32,1454365
8/12/2020 16:00:00,1485.58,1512.39,1485.25,1506.62,1437655
8/13/2020 16:00:00,1510.34,1537.25,1508.01,1518.45,1455208
8/14/2020 16:00:00,1515.66,1521.9,1502.88,1507.73,1355200
8/17/2020 16:00:00,1514.67,1525.61,1507.97,1517.98,1378600
8/18/2020 16:00:00,1526.18,1562.47,1523.71,1558.6,2027086
8/19/2020 16:00:00,1553.31,1573.68,1543.95,1547.53,1660611
8/20/2020 16:00:00,1543.45,1585.87,1538.2,1581.75,1706877
8/21/2020 16:00:00,1577.03,1597.72,1568.01,1580.42,1446453
8/24/2020 16:00:00,1593.98,1614.17,1580.57,1588.2,1410229
8/25/2020 16:00:00,1582.07,1611.62,1582.07,1608.22,2132084
8/26/2020 16:00:00,1608,1659.22,1603.6,1652.38,3581072
8/27/2020 16:00:00,1653.68,1655,1625.75,1634.33,1861602
8/28/2020 16:00:00,1633.49,1647.17,1630.75,1644.41,1499782
8/31/2020 16:00:00,1647.89,1647.97,1630.31,1634.18,1823406
9/1/2020 16:00:00,1636.63,1665.73,1632.22,1660.71,1826655
9/2/2020 16:00:00,1673.78,1733.18,1666.33,1728.28,2511180
9/3/2020 16:00:00,1709.71,1709.71,1615.06,1641.84,3107763
9/4/2020 16:00:00,1624.26,1645.11,1547.61,1591.04,2608568
9/8/2020 16:00:00,1533.51,1563.87,1528.01,1532.39,2610884
9/9/2020 16:00:00,1557.53,1569,1536.05,1556.96,1774704
9/10/2020 16:00:00,1560.64,1584.08,1525.81,1532.02,1618557
9/11/2020 16:00:00,1536,1575.2,1497.36,1520.72,1597087
9/14/2020 16:00:00,1539.01,1564,1515.74,1519.28,1696589
9/15/2020 16:00:00,1536,1559.57,1531.84,1541.44,1331082
9/16/2020 16:00:00,1555.54,1562,1519.82,1520.9,1312299
9/17/2020 16:00:00,1496,1508.3,1470,1495.53,1879751
9/18/2020 16:00:00,1498.01,1503,1437.13,1459.99,3103882
9/21/2020 16:00:00,1440.06,1448.36,1406.55,1431.16,2888827
9/22/2020 16:00:00,1450.09,1469.52,1434.53,1465.46,1583201
9/23/2020 16:00:00,1458.78,1460.96,1407.7,1415.21,1657350
9/24/2020 16:00:00,1411.03,1443.71,1409.85,1428.29,1450216
9/25/2020 16:00:00,1432.63,1450,1413.34,1444.96,1323375
9/28/2020 16:00:00,1474.21,1476.8,1449.3,1464.52,2007941
9/29/2020 16:00:00,1470.39,1476.66,1458.81,1469.33,979102
9/30/2020 16:00:00,1466.8,1489.75,1459.88,1469.6,1701608
10/1/2020 16:00:00,1484.27,1499.04,1479.21,1490.09,1779497
10/2/2020 16:00:00,1462.03,1483.2,1450.92,1458.42,1284071
10/5/2020 16:00:00,1466.21,1488.21,1464.27,1486.02,1113257
10/6/2020 16:00:00,1475.58,1486.76,1448.59,1453.44,1245423
10/7/2020 16:00:00,1464.29,1468.96,1436,1460.29,1746156
10/8/2020 16:00:00,1465.09,1490,1465.09,1485.93,1187831
10/9/2020 16:00:00,1494.7,1516.52,1489.45,1515.22,1435542
10/12/2020 16:00:00,1543,1593.86,1532.57,1569.15,2482560
10/13/2020 16:00:00,1583.73,1590,1563.2,1571.68,1601043
10/14/2020 16:00:00,1578.59,1587.68,1550.53,1568.08,1930990
10/15/2020 16:00:00,1547.15,1575.11,1545.03,1559.13,1540817
10/16/2020 16:00:00,1565.85,1581.13,1563,1573.01,1435137
10/19/2020 16:00:00,1580.46,1588.15,1528,1534.61,1607075
10/20/2020 16:00:00,1527.05,1577.5,1525.67,1555.93,2242572
10/21/2020 16:00:00,1573.33,1618.73,1571.63,1593.31,2568345
10/22/2020 16:00:00,1593.05,1621.99,1585,1615.33,1434042
10/23/2020 16:00:00,1626.07,1642.36,1620.51,1641,1375844
10/26/2020 16:00:00,1625.01,1638.24,1576.5,1590.45,1853254
10/27/2020 16:00:00,1595.67,1606.85,1582.78,1604.26,1229002
10/28/2020 16:00:00,1559.74,1561.35,1514.62,1516.62,1833959
10/29/2020 16:00:00,1522.36,1593.71,1522.24,1567.24,2003064
10/30/2020 16:00:00,1672.11,1687,1604.46,1621.01,4330862
11/2/2020 16:00:00,1628.16,1660.77,1616.03,1626.03,2535446
11/3/2020 16:00:00,1631.78,1661.7,1616.62,1650.21,1661653
11/4/2020 16:00:00,1710.28,1771.37,1706.03,1749.13,3570927
11/5/2020 16:00:00,1781,1793.64,1750.51,1763.37,2065812
11/6/2020 16:00:00,1753.95,1772.43,1740.35,1761.75,1661225
11/9/2020 16:00:00,1790.9,1818.06,1760.02,1763,2268270
11/10/2020 16:00:00,1731.09,1763,1717.3,1740.39,2636142
11/11/2020 16:00:00,1750,1764.22,1747.37,1752.71,1263966
11/12/2020 16:00:00,1747.63,1768.27,1745.6,1749.84,1248754
11/13/2020 16:00:00,1757.63,1781.04,1744.55,1777.02,1500574
11/16/2020 16:00:00,1771.7,1799.07,1767.69,1781.38,1246785
11/17/2020 16:00:00,1776.94,1785,1767,1770.15,1147114
11/18/2020 16:00:00,1765.23,1773.47,1746.14,1746.78,1173466
11/19/2020 16:00:00,1738.38,1769.59,1737.01,1763.92,1249910
11/20/2020 16:00:00,1765.21,1774,1741.86,1742.19,2313655
11/23/2020 16:00:00,1749.6,1753.9,1717.72,1734.86,2161975
11/24/2020 16:00:00,1730.5,1771.6,1727.69,1768.88,1579703
11/25/2020 16:00:00,1772.89,1778.54,1756.54,1771.43,1046122
11/27/2020 13:00:00,1773.09,1804,1772.44,1793.19,884916
11/30/2020 16:00:00,1781.18,1788.07,1755,1760.74,1823836
12/1/2020 16:00:00,1774.37,1824.83,1769.37,1798.1,1739045
12/2/2020 16:00:00,1798.1,1835.65,1789.47,1827.95,1222032
12/3/2020 16:00:00,1824.01,1847.2,1822.65,1826.77,1227298
12/4/2020 16:00:00,1824.52,1833.16,1816.99,1827.99,1378166
12/7/2020 16:00:00,1819,1832.37,1805.78,1819.48,1320946
12/8/2020 16:00:00,1810.1,1821.9,1796.2,1818.55,1096319
12/9/2020 16:00:00,1812.01,1834.27,1767.81,1784.13,1507558
12/10/2020 16:00:00,1769.8,1781.31,1740.32,1775.33,1362848
12/11/2020 16:00:00,1763.06,1784.45,1760,1781.77,1220651
12/14/2020 16:00:00,1775,1797.39,1757.22,1760.06,1600173
12/15/2020 16:00:00,1764.42,1771.42,1749.95,1767.77,1482261
12/16/2020 16:00:00,1772.88,1773,1756.08,1763,1513543
12/17/2020 16:00:00,1768.51,1771.78,1738.66,1747.9,1624744
12/18/2020 16:00:00,1754.18,1755.11,1720.22,1731.01,4016353
12/21/2020 16:00:00,1713.51,1740.85,1699,1739.37,1828378
12/22/2020 16:00:00,1734.43,1737.41,1712.58,1723.5,938346
12/23/2020 16:00:00,1728.11,1747.99,1725.04,1732.38,1033917
12/24/2020 13:00:00,1735,1746,1729.11,1738.85,346753
12/28/2020 16:00:00,1751.64,1790.73,1746.34,1776.09,1393033
12/29/2020 16:00:00,1787.79,1792.44,1756.09,1758.72,1299395
12/30/2020 16:00:00,1762.01,1765.1,1725.6,1739.52,1306130
12/31/2020 16:00:00,1735.42,1758.93,1735.42,1751.88,1012240
1/4/2021 16:00:00,1757.54,1760.65,1707.85,1728.24,1901855
1/5/2021 16:00:00,1725,1747.67,1718.02,1740.92,1145347
1/6/2021 16:00:00,1702.63,1748,1699,1735.29,2602114
1/7/2021 16:00:00,1740.06,1788.4,1737.05,1787.25,2265022
1/8/2021 16:00:00,1787.98,1809.84,1773.54,1807.21,2051002
1/11/2021 16:00:00,1786.07,1794.32,1760.52,1766.72,1209735
1/12/2021 16:00:00,1753.92,1778.04,1725.31,1746.55,1357691
1/13/2021 16:00:00,1738.58,1765.04,1738.01,1754.4,1094131
1/14/2021 16:00:00,1753.62,1775.01,1733.4,1740.18,1179477
1/15/2021 16:00:00,1738.19,1756,1721.55,1736.19,1342170
1/19/2021 16:00:00,1752.25,1809.28,1741.46,1790.86,1734614
1/20/2021 16:00:00,1831.46,1903.71,1825.53,1886.9,2490258
1/21/2021 16:00:00,1898,1934.86,1887.11,1891.25,2063932
1/22/2021 16:00:00,1895.68,1910.95,1881.76,1901.05,1272232
1/25/2021 16:00:00,1920.67,1929.58,1867.53,1899.4,1927320
1/26/2021 16:00:00,1888.84,1925,1884.25,1917.24,1313139
1/27/2021 16:00:00,1882.53,1890,1809,1830.79,2748292
1/28/2021 16:00:00,1843.94,1898.83,1842.64,1863.11,1773138
1/29/2021 16:00:00,1846.17,1857.28,1810.2,1835.74,1612552
2/1/2021 16:00:00,1853.57,1922.39,1850.93,1901.35,1602182
2/2/2021 16:00:00,1922.56,1955.76,1914.49,1927.51,2273723
2/3/2021 16:00:00,2073,2116.5,2018.38,2070.07,4118170
2/4/2021 16:00:00,2068.89,2078.55,2042.59,2062.37,1852329
2/5/2021 16:00:00,2070,2102.51,2059.33,2098,1535135
2/8/2021 16:00:00,2105.91,2123.55,2072,2092.91,1242411
2/9/2021 16:00:00,2078.54,2105.13,2078.54,2083.51,889850
2/10/2021 16:00:00,2094.21,2108.37,2063.09,2095.38,1135464
2/11/2021 16:00:00,2099.51,2102.03,2077.32,2095.89,945650
2/12/2021 16:00:00,2090.25,2108.82,2083.13,2104.11,855865
2/16/2021 16:00:00,2104.36,2152.68,2104.36,2121.9,1133838
2/17/2021 16:00:00,2100,2133.66,2098.92,2128.31,1070941
2/18/2021 16:00:00,2110.39,2132.74,2103.71,2117.2,1121855
2/19/2021 16:00:00,2119.27,2130.53,2097.41,2101.14,1457612
2/22/2021 16:00:00,2067,2091.42,2062.14,2064.88,1367533
2/23/2021 16:00:00,2025.01,2082.01,2002.02,2070.86,1667377
2/24/2021 16:00:00,2041.83,2100.78,2038.13,2095.17,1248349
2/25/2021 16:00:00,2067.45,2094.88,2021.29,2031.36,1828432
2/26/2021 16:00:00,2050.52,2071.01,2016.06,2036.86,2083801
3/1/2021 16:00:00,2056.52,2086.52,2046.1,2081.51,1405115
3/2/2021 16:00:00,2076.19,2104.37,2071.26,2075.84,1134595
3/3/2021 16:00:00,2067.21,2088.52,2010,2026.71,1484181
3/4/2021 16:00:00,2023.37,2089.24,2020.27,2049.09,2118006
3/5/2021 16:00:00,2073.12,2118.11,2046.42,2108.54,2195218
3/8/2021 16:00:00,2101.13,2128.81,2021.61,2024.17,1647429
3/9/2021 16:00:00,2070,2078.04,2047.83,2052.7,1697306
3/10/2021 16:00:00,2071.76,2075,2033.37,2055.03,1268592
3/11/2021 16:00:00,2074.06,2125.7,2072.38,2114.77,1239080
3/12/2021 16:00:00,2085,2090.26,2047.55,2061.92,1725794
3/15/2021 16:00:00,2062.3,2067.06,2043.51,2066.49,1298325
3/16/2021 16:00:00,2078.99,2123.56,2070,2092.52,1491564
3/17/2021 16:00:00,2076.03,2109.78,2054,2091.08,1299016
3/18/2021 16:00:00,2061,2075.5,2033.55,2036.22,1362430
3/19/2021 16:00:00,2042.05,2053.1,2017.68,2043.2,2314893
3/22/2021 16:00:00,2041.84,2057.99,2026.07,2038.59,1954816
3/23/2021 16:00:00,2051.7,2072.3,2039.22,2052.96,1366997
3/24/2021 16:00:00,2065.37,2078.21,2041.56,2045.06,1154029
3/25/2021 16:00:00,2044.81,2058.87,2010.73,2044.36,1418907
3/26/2021 16:00:00,2038.86,2050.99,2014.02,2035.55,1493800
3/29/2021 16:00:00,2027.88,2058.43,2015.62,2055.95,1229777
3/30/2021 16:00:00,2057.63,2070.78,2044.03,2055.54,1036774
3/31/2021 16:00:00,2059.12,2093.33,2056.75,2068.63,1459930
4/1/2021 16:00:00,2097.95,2142.94,2096.89,2137.75,1698978
4/5/2021 16:00:00,2152.94,2237.31,2151.62,2225.55,2164875
4/6/2021 16:00:00,2222.5,2237.66,2214.8,2224.75,1353036
4/7/2021 16:00:00,2226.13,2255,2225.33,2249.68,1289861
4/8/2021 16:00:00,2277.96,2284.01,2257.68,2265.44,1358259
4/9/2021 16:00:00,2256.7,2289.04,2253.71,2285.88,1044365
4/12/2021 16:00:00,2266.25,2275.32,2238.47,2254.79,1565851
4/13/2021 16:00:00,2261.47,2277.21,2256.09,2267.27,1165804
4/14/2021 16:00:00,2275.16,2277.99,2249.19,2254.84,1010967
4/15/2021 16:00:00,2276.98,2306.6,2266,2296.66,1373612
4/16/2021 16:00:00,2303,2306.44,2284.45,2297.76,1130090
4/19/2021 16:00:00,2291.98,2318.45,2287.84,2302.4,1234445
4/20/2021 16:00:00,2307.89,2309.6,2271.71,2293.63,1088749
4/21/2021 16:00:00,2285.25,2295.32,2258.57,2293.29,1196731
4/22/2021 16:00:00,2293.23,2303.76,2256.45,2267.92,1054808
